PRI Local bodies of Maharashtra (State Code: 27) State,,,,,,,
S.No.,Localbody Type Code,Localbody Type Name,Localbody Code,Localbody Version,Localbody Name (In English),Localbody Name (In Local),Parent Localbody Code
21287,3,Village Panchayat,169716,1,Ratanpur,रतानपुर,4661
21288,3,Village Panchayat,194357,1,Ratanpur,रत्नापूर,4980
21289,3,Village Panchayat,174278,1,Ratanpura,रतनपूरा,4725
21290,3,Village Panchayat,167663,1,Ratanwadi,रतनवाडी,4635
21291,3,Village Panchayat,193518,1,Ratanwadi,रतनवाडी,4968
21292,3,Village Panchayat,194821,1,Ratchandani,रातचंदानी,4985
21293,3,Village Panchayat,190738,5,Rathivde,राठीवडे,4929
21294,3,Village Panchayat,179777,1,Rathoda,राठोडा,4795
21295,3,Village Panchayat,177997,1,Rathodnagar,राठोडनगर,4774
21296,3,Village Panchayat,182694,1,Ratir,रातीर,4834
21297,3,Village Panchayat,177254,1,Ratnapimpri,रत्नापिंपरी,4766
21298,3,Village Panchayat,169966,1,Ratnapur,रत्नापुर,4665
21299,3,Village Panchayat,174074,1,Ratnapur,रत्नापूर,4723
21300,3,Village Panchayat,184397,1,Ratnapur,रत्नापूर,4854
21301,3,Village Panchayat,184812,1,Ratnapur,रतनापूर,4859
21302,3,Village Panchayat,192856,1,Ratnapur,रत्नापूर,4959
21303,3,Village Panchayat,175460,1,Ratnara,रतनारा,4744
21304,3,Village Panchayat,306293,1,Ratnatanda,रत्नतांडा,4824
21305,3,Village Panchayat,181944,1,Ratoli,रातोळी,4825
21306,3,Village Panchayat,186985,1,Ratwad,रातवड,4884
21307,3,Village Panchayat,183514,5,Raulas,रौळस,4843
21308,3,Village Panchayat,180284,1,Raulgaon,राउलगाव,4803
21309,3,Village Panchayat,191091,1,Raulgaon,रउऴगाव,4934
21310,3,Village Panchayat,169024,1,Raundala,रौन्डला,4650
21311,3,Village Panchayat,181367,1,Rautkheda,राऊतखेड,4819
21312,3,Village Panchayat,189650,1,Rautwadi,राऊतवाडी,4918
21313,3,Village Panchayat,190437,2,Rautwadi,राऊतवाडी,4924
21314,3,Village Panchayat,185202,1,Rava,रावा,4864
21315,3,Village Panchayat,190133,2,Ravadi Bk.,रावडी बु.,4922
21316,3,Village Panchayat,190134,1,Ravadi Kh.,रावडी खु.,4922
21317,3,Village Panchayat,167833,1,Ravalgaon,रावलगाव,4637
21318,3,Village Panchayat,183241,1,Ravalgaon,रावळगाव,4840
21319,3,Village Panchayat,187563,2,Ravalgaon,रावळगाव,4895
21320,3,Village Panchayat,183133,1,Ravalji,रवळजी,4839
21321,3,Village Panchayat,167907,1,Ravanda,रवांडे,4638
21322,3,Village Panchayat,185678,1,Ravangaon,रावणगाव,4869
21323,3,Village Panchayat,176845,1,Ravanje Bk.,रवंजे बु,4761
21324,3,Village Panchayat,176846,1,Ravanje Kd.,रवंजे खु,4761
21325,3,Village Panchayat,187909,1,Ravari,रावारी,4899
21326,3,Village Panchayat,192397,2,Ravate,रावते,4951
21327,3,Village Panchayat,186894,1,Ravdhal,रावढळ,4883
21328,3,Village Panchayat,185572,1,Ravdi,रावडी,4868
21329,3,Village Panchayat,187200,1,Rave,रावे,4888
21330,3,Village Panchayat,174279,1,Raver,रावेर,4725
21331,3,Village Panchayat,194538,1,Raveri,रावेरी,4982
21332,3,Village Panchayat,191203,1,Ravgaon,रावगाव,4935
21333,3,Village Panchayat,181852,1,Ravi,रावी,4824
21334,3,Village Panchayat,188444,1,Ravnal,रेवनाळ,4905
21335,3,Village Panchayat,186895,1,Ravtali,रावतळी,4883
21336,3,Village Panchayat,186373,1,Rawade,रावडे,4875
21337,3,Village Panchayat,186552,1,Rawadewadi,रावडेवाडी,4878
21338,3,Village Panchayat,170926,1,Rawala,रावला ,4677
21339,3,Village Panchayat,185203,1,Rawalgaon,रावळगाव,4864
21340,3,Village Panchayat,182954,1,Rawalgoan,रवळगाव,4837
21341,3,Village Panchayat,188443,1,Rawalgundwadi,रावळगुंडवाडी,4905
21342,3,Village Panchayat,186986,1,Rawalje,रवाळजे,4884
21343,3,Village Panchayat,177826,1,Rawana,रवना,4772
21344,3,Village Panchayat,179986,1,Rawangaon,रावनगाव,4798
21345,3,Village Panchayat,180878,1,Rawangaon,रावणगाव,4813
21346,3,Village Panchayat,181853,1,Rawangaon,रावणगाव,4824
21347,3,Village Panchayat,181203,2,Rawangaon (M),रांजनगाव एम,4817
21348,3,Village Panchayat,179578,1,Rawankola,रावणकोला,4793
21349,3,Village Panchayat,181854,1,Rawankola,रावणकोळा,4824
21350,3,Village Panchayat,172023,2,Rawanwadi,रावणवाडी,4690
21351,3,Village Panchayat,175461,1,Rawanwadi,रावणवाडी,4744
21352,3,Village Panchayat,183043,1,Rayambe,रायांबे,4838
21353,3,Village Panchayat,185573,1,Rayari,रायरी,4868
21354,3,Village Panchayat,168598,1,Rayate,रयाते,4645
21355,3,Village Panchayat,192134,2,Rayate,रायते,4948
21356,3,Village Panchayat,168599,1,Rayatwadi,रायतवादी,4645
21357,3,Village Panchayat,192133,2,Raye,राया,4948
21358,3,Village Panchayat,168786,1,Raygavhan,रायगव्हण,4647
21359,3,Village Panchayat,182513,1,Raykhed,रायखेड,4832
21360,3,Village Panchayat,170412,1,Raypur,रायपुर,4671
21361,3,Village Panchayat,182788,1,Raypur,रायपुर,4835
21362,3,Village Panchayat,168223,1,Raytale,रायातले,4641
21363,3,Village Panchayat,192084,2,Raytale,रायतळे,4947
21364,3,Village Panchayat,182583,2,Razani,रांझणी,4833
21365,3,Village Panchayat,188823,1,Red,रेड,4911
21366,3,Village Panchayat,185873,1,Reda,रेडा,4871
21367,3,Village Panchayat,185874,1,Redani,रेडणी,4871
21368,3,Village Panchayat,167664,1,Rede,रेडे,4635
21369,3,Village Panchayat,191420,1,Rede,रेडे,4937
21370,3,Village Panchayat,176149,1,Redgaon,रेडगाव,4752
21371,3,Village Panchayat,183511,5,Redgaon,रेडगाव,4843
21372,3,Village Panchayat,182790,1,Redgaon Kh.,रेडगाव खु,4835
21373,3,Village Panchayat,190875,2,Redi,रेडी,4932
21374,3,Village Panchayat,169167,1,Redwa,रेडवा,4652
21375,3,Village Panchayat,169717,1,Redwa,रेदवा,4661
21376,3,Village Panchayat,174871,2,Regadi,रेगडी,4732
21377,3,Village Panchayat,185124,1,Regaon,रेगाव,4863
21378,3,Village Panchayat,193363,2,Regaon,रगांव,4966
21379,3,Village Panchayat,174750,2,Regulwahi,रेगुलवाही,4729
21380,3,Village Panchayat,193121,1,Rehaki,रेहकी,4963
21381,3,Village Panchayat,167834,1,Rehkuri,रेहकुरी,4637
21382,3,Village Panchayat,169967,1,Rehtya,रेहत्या,4665
21383,3,Village Panchayat,305211,1,Rekhanaik Tanda,रेखानाईक तांडा,4685
21384,3,Village Panchayat,174961,1,Rekhatola,रेखाटोला,4734
21385,3,Village Panchayat,169025,1,Rel,रेल,4650
21386,3,Village Panchayat,170545,2,Rel,रेल,4672
21387,3,Village Panchayat,176788,1,Rel,रेल,4760
21388,3,Village Panchayat,170871,1,Relgaon,रेलगाव ,4676
21389,3,Village Panchayat,177726,1,Relgaon,रेलगाव,4771
21390,3,Village Panchayat,177350,1,Rembhote,रेंभोटा,4767
21391,3,Village Panchayat,185048,1,Renakhali,रेनाखाली,4862
21392,3,Village Panchayat,176150,1,Renapur,रेनपुर,4752
21393,3,Village Panchayat,180879,1,Renapur,रेणापूर,4813
21394,3,Village Panchayat,185049,1,Renapur,रेनापूर,4862
21395,3,Village Panchayat,171693,1,Renapuri,रेनापूरी,4685
21396,3,Village Panchayat,190319,1,Renavale,रेणावळे,4923
21397,3,Village Panchayat,190438,1,Renavale,रेणावळे,4924
21398,3,Village Panchayat,188641,2,Renavi,रेणावी,4908
21399,3,Village Panchayat,168228,1,Renawadi,रेनवाडी,4641
21400,3,Village Panchayat,178643,1,Rendal,रेंदाळ,4782
21401,3,Village Panchayat,183944,1,Rendale,रेडांळे,4848
21402,3,Village Panchayat,189127,1,Rengadi,रेंगडी,4914
21403,3,Village Panchayat,173619,1,Rengbodi,रेगाबोडी,4714
21404,3,Village Panchayat,175587,1,Rengepar (Dalli),रेनगेपार दल्ली,4746
21405,3,Village Panchayat,172165,1,Rengepar[Koh],रेनगेपार कोह,4692
21406,3,Village Panchayat,172166,1,Rengepar[Kotha],रेनगेपार कोठा,4692
21407,3,Village Panchayat,175588,1,Rengepar (P),रेनगेपार पी,4746
21408,3,Village Panchayat,172167,1,Rengola,रोनगोला,4692
21409,3,Village Panchayat,175927,1,Renkapur,रेनकापुर,4750
21410,3,Village Panchayat,189128,2,Renoshi,रेणोशी,4919
21411,3,Village Panchayat,168339,2,Renukaiwadi,रेणुकावडी,4642
21412,3,Village Panchayat,188507,1,Renusewadi,रेनुसेवाडी,4906
21413,3,Village Panchayat,177998,1,Reogaon,रेवगांव,4774
21414,3,Village Panchayat,184748,1,Repa,रेपा,4858
21415,3,Village Panchayat,169255,1,Repalkhed,रेपळखेड,4653
21416,3,Village Panchayat,174751,1,Repanpalli,रेपनपल्ली,4729
21417,3,Village Panchayat,179134,1,Rethare,रेतरे,4787
21418,3,Village Panchayat,189296,1,Rethare Bk.,रेठरे बुद्रुक,4915
21419,3,Village Panchayat,188978,2,Rethare Dharaan,रेठरे धरण,4913
21420,3,Village Panchayat,189297,1,Rethare Kh.,रेठरे खुर्द,4915
21421,3,Village Panchayat,188979,1,Rethre Harnaksh,रेठरे हरणाक्ष,4913
21422,3,Village Panchayat,186151,1,Retwadi,रेटवडी,4873
21423,3,Village Panchayat,175926,2,Reulgoan,रेऊळगाव,4750
21424,3,Village Panchayat,189647,1,Revadi,रेवडी,4918
21425,3,Village Panchayat,189522,1,Revalkarwadi,रेवलकरवाडी,4917
21426,3,Village Panchayat,190320,1,Revande,रेवंडे,4923
21427,3,Village Panchayat,190739,7,Revandi,रेवंडी,4929
21428,3,Village Panchayat,305336,1,Revatanda,रेवातांडा,4865
21429,3,Village Panchayat,186687,3,Revdanda,रेवदंडा,4880
21430,3,Village Panchayat,191510,1,Revewadi,रेवेवाडी,4938
21431,3,Village Panchayat,237120,1,Revki,रेवकी,4683
21432,3,Village Panchayat,186896,1,Revtale,रेवतळे,4883
21433,3,Village Panchayat,174564,1,Rewadi,रावडी,4727
21434,3,Village Panchayat,171788,1,Rewali,रेवली,4686
21435,3,Village Panchayat,187036,1,Rewali,रेवळी,4885
21436,3,Village Panchayat,237417,3,Rewali,रेवली,4917
21437,3,Village Panchayat,182584,1,Rewanagar,रेवानगर,4833
21438,3,Village Panchayat,186688,1,Rewas,रेवस,4880
21439,3,Village Panchayat,188642,1,Rewengaon,रेवेनगाव,4908
21440,3,Village Panchayat,306088,1,Rewoolgaon,रेऊळगांव,4672
21441,3,Village Panchayat,180412,1,Rewral,रेवराल,4805
21442,3,Village Panchayat,169504,1,Rewsa,रेवसा,4657
21443,3,Village Panchayat,184749,1,Ridaj,रीडजा,4858
21444,3,Village Panchayat,170027,1,Ridhapur,रढपुर,4666
21445,3,Village Panchayat,169094,1,Ridhora,रिधोरा,4651
21446,3,Village Panchayat,173090,3,Ridhora,रिधोरा,4705
21447,3,Village Panchayat,175928,2,Ridhora,रिधोरा,4750
21448,3,Village Panchayat,176259,1,Ridhora,रिधोरा,4753
21449,3,Village Panchayat,177729,2,Ridhora,रीधोरा,4675
21450,3,Village Panchayat,180285,1,Ridhora,रीधोरा,4803
21451,3,Village Panchayat,193122,1,Ridhora,रिधोरा,4963
21452,3,Village Panchayat,193364,2,Ridhora,रीधारा,4966
21453,3,Village Panchayat,194539,1,Ridhora,रीधोरा,4982
21454,3,Village Panchayat,173092,1,Ridhora Kd,रिधोरा खुर्द,4705
21455,3,Village Panchayat,191304,1,Ridhore,रिधोरे,4936
21456,3,Village Panchayat,171694,2,Ridhori,रिधोरी,4685
21457,3,Village Panchayat,176912,1,Ridhur,रिधुर,4762
21458,3,Village Panchayat,186374,1,Rihe,रिहे,4875
21459,3,Village Panchayat,189648,1,Rikibdarwadi,रिकीबदारवाडी,4918
21460,3,Village Panchayat,187565,1,Riktoli,रिक्टोली,4895
21461,3,Village Panchayat,188153,3,Ril,रिळ,4902
21462,3,Village Panchayat,188824,1,Rile,रिळे,4911
21463,3,Village Panchayat,180286,1,Ringanabodi,रींगनाबोडी,4803
21464,3,Village Panchayat,176847,1,Ringangaon,रिंगणगाव,4761
21465,3,Village Panchayat,173207,1,Ringanwadi,रिंगणवाडी,4707
21466,3,Village Panchayat,181620,1,Risangaon,रिसनगाव,4821
21467,3,Village Panchayat,186465,1,Rise,रिसे,4877
21468,3,Village Panchayat,189298,1,Riswad,रिसवड,4915
21469,3,Village Panchayat,191204,1,Ritewadi,रेटेवाडी,4935
21470,3,Village Panchayat,180880,1,Ritha,रीठा,4813
21471,3,Village Panchayat,181502,1,Ritha,रीठा,4820
21472,3,Village Panchayat,193609,1,Rithad,रिठद,4969
21473,3,Village Panchayat,189129,1,Ritkawali,रिटकवली,4914
21474,3,Village Panchayat,170547,3,Ritthi,रिठ्ठी,4672
21475,3,Village Panchayat,181503,1,Roda Na. Tanda,रोडा नाईक तांडा,4820
21476,3,Village Panchayat,187201,2,Rode,रोडे,4888
21477,3,Village Panchayat,175929,1,Rodga,रोडगा,4750
21478,3,Village Panchayat,181189,2,Rodgi,रोडगी,4817
21479,3,Village Panchayat,172239,1,Roha,रोहा,4693
21480,3,Village Panchayat,174435,1,Rohad,रोहोड,4726
21481,3,Village Panchayat,172633,1,Rohada,रोह्डा,4698
21482,3,Village Panchayat,194471,1,Rohada,रोहडा,4981
21483,3,Village Panchayat,174436,1,Rohan,रोहण,4726
21484,3,Village Panchayat,237280,2,Rohan,रोहन,4948
21485,3,Village Panchayat,168942,2,Rohana,रोहना,4649
21486,3,Village Panchayat,170091,1,Rohana,रोहणा,4667
21487,3,Village Panchayat,172240,1,Rohana,रोहना,4693
21488,3,Village Panchayat,172694,1,Rohana,रोहणा,4699
21489,3,Village Panchayat,172827,1,Rohana,रोहणा,4701
21490,3,Village Panchayat,193964,1,Rohanadevi,रोहनादेवी,4974
21491,3,Village Panchayat,174565,1,Rohane,रोहाणे,4727
21492,3,Village Panchayat,172097,1,Rohani,रोहानी,4691
21493,3,Village Panchayat,169026,1,Rohankhed,रोहनखेड,4650
21494,3,Village Panchayat,169505,1,Rohankheda,रोहनखेडा,4657
21495,3,Village Panchayat,170028,1,Rohankheda,रोहनकेडा,4666
21496,3,Village Panchayat,192927,1,Rohankheda,रोहणखेडा,4960
21497,3,Village Panchayat,177999,1,Rohanwadi,रोहनवाडी,4774
21498,3,Village Panchayat,171851,2,Rohatwadi,रोहतवाडी,4687
21499,3,Village Panchayat,177529,1,Rohilagadh,रोहीलागड,4769
21500,3,Village Panchayat,170548,1,Rohila Kh.,रोहीला ख.,4672
21501,3,Village Panchayat,183845,1,Rohile,रोहिले,4847
21502,3,Village Panchayat,183350,1,Rohile (Bk),रोहिले बु,4841
21503,3,Village Panchayat,179485,1,Rohina,रोहिना,4791
21504,3,Village Panchayat,178172,1,Rohina Bk.,रोहिणा बु.,4776
21505,3,Village Panchayat,178173,1,Rohina Kh.,रोहिणा खु.,4776
21506,3,Village Panchayat,174687,1,Rohini,रोहिणी,4728
21507,3,Village Panchayat,176619,1,Rohini,रोहिणी,4758
21508,3,Village Panchayat,173093,1,Rohinkhed,रोहीनखेड,4705
21509,3,Village Panchayat,181742,2,Rohi Pimpalgaon,रोही पिंपळगाव,4823
21510,3,Village Panchayat,181754,2,Rohi Pimpalgaon Tanda,रोही पिंपळगाव तांडा,4823
21511,3,Village Panchayat,171491,1,Rohital,रोहीतळ,4683
21512,3,Village Panchayat,186004,1,Rohkadi,रोहखडी,4872
21513,3,Village Panchayat,184398,1,Rohkal,रोहकाल,4854
21514,3,Village Panchayat,186152,1,Rohkal,रोहोकल,4873
21515,3,Village Panchayat,180542,1,Rohna,रोहना,4807
21516,3,Village Panchayat,180714,1,Rohna,रोहना,4810
21517,3,Village Panchayat,192748,1,Rohna,रोहना,4957
21518,3,Village Panchayat,193519,1,Rohna,रोहणा,4968
21519,3,Village Panchayat,192857,1,Rohni,रोहणी,4959
21520,3,Village Panchayat,190321,1,Rohot,रोहोट,4923
21521,3,Village Panchayat,194824,2,Rohtek,रोहटेक,4985
21522,3,Village Panchayat,176620,2,Rokade,रोकडे,4758
21523,3,Village Panchayat,184876,1,Rokadewadi,रोखडेवाडी,4860
